Tuition fees up to date,Course,Age at enrollment,Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Target
1,9500,18,8,7,13.15428571,8,8,7,13.15428571,2
1,9670,27,12,9,12.33333333,11,11,6,13.16666667,1
1,9773,18,6,6,13,6,7,5,11.8,1
1,9130,19,14,2,11.5,5,8,5,11.4,2
1,9003,19,15,3,13.25,6,9,1,12,1
1,9003,22,12,3,13.33333333,6,12,3,12.75,2
1,9238,18,6,6,13.5,6,6,6,12.16666667,3
1,9773,18,7,6,12.66666667,6,8,5,12.8,3
1,9147,23,18,11,15.09090909,6,7,6,14.5,1
0,171,20,0,0,0,0,0,0,0,1
1,9773,18,7,6,13.16666667,6,7,6,12.66666667,3
1,9773,18,6,6,12.83333333,6,8,6,12.83333333,3
1,9119,18,7,5,11.8,5,9,3,12,2
1,9773,20,6,6,11.83333333,6,6,6,12.16666667,3
1,9773,20,6,5,12.8,6,11,3,12.75,3
1,9070,21,7,5,11.8,9,9,5,11,1
1,171,22,0,0,0,0,0,0,0,2
1,9119,20,7,5,15.8,5,7,5,14.57142857,1
1,171,19,0,0,0,0,0,0,0,2
1,9119,19,9,2,12.5,5,10,3,11.6,2
1,9670,20,9,6,14.66666667,6,7,6,13.85714286,3
1,9085,19,10,4,12.5,6,16,2,12,1
1,9119,19,7,3,12,6,10,2,10.5,1
1,9119,24,8,7,13.14285714,6,8,6,11.83333333,2
1,9670,18,6,3,12.66666667,6,11,4,11.14285714,1
0,9119,18,6,5,15,5,6,5,14.2,2
1,9238,18,7,5,13.6,6,7,5,11.8,1
1,9773,18,6,6,12.5,6,6,6,13.83333333,3
1,9238,21,7,6,13.33333333,6,7,6,13.5,3
1,9085,18,13,4,12.25,6,15,5,11,1
1,9500,18,7,7,15.10142857,8,8,8,16.09375,3
1,9238,18,6,6,13.16666667,6,6,6,16,3
1,8014,23,8,4,11,6,6,0,0,1
1,9147,21,9,3,11.66666667,5,9,4,11.75,3
1,9238,20,13,1,10,6,13,1,13,2
1,8014,26,15,7,11.57142857,6,14,2,11,1
1,9773,18,6,6,12.16666667,6,10,5,11.2,2
1,171,18,0,0,0,0,0,0,0,1
0,9670,19,6,6,13.83333333,6,7,6,14.28571429,3
1,9500,20,10,6,12.35714286,8,9,7,13,3
0,9773,19,7,6,12.16666667,6,10,2,10.33333333,1
1,9238,21,8,3,12,6,6,2,12.5,2
1,9254,33,14,9,12.41666667,9,14,7,13,3
1,9085,18,7,4,12.75,5,6,4,12.75,3
1,9500,21,33,18,14.93333333,21,33,18,14.93333333,3
1,9773,19,6,6,13,6,7,6,11.66666667,3
0,9853,33,7,7,12.85714286,7,8,6,12.66666667,2
1,9500,18,10,7,14.455,8,8,8,13.91,3
1,9670,18,8,6,14,6,7,6,13.28571429,3
1,9773,20,6,6,13.5,6,7,6,12.66666667,3
0,9254,20,0,0,0,6,0,0,0,1
1,8014,20,6,6,11.66666667,6,12,5,14,3
1,9085,19,6,4,12,5,8,5,13.33333333,3
1,9238,19,7,6,11.71428571,6,6,6,11.83333333,3
1,9238,21,8,6,12.66666667,6,7,6,12.42857143,3
1,9085,26,11,3,11.75,6,19,4,12.8,2
1,9238,21,0,0,0,6,0,0,0,1
1,9500,18,8,7,12.32857143,8,8,7,12.32857143,3
1,9853,27,14,6,11.66666667,7,10,1,10,1
1,9070,20,12,12,13.25,12,12,11,12.72727273,3
1,9670,21,8,5,11.83333333,6,8,4,13.25,2
1,9556,18,7,7,13.3,8,8,8,15.125,3
1,9085,20,13,6,12.55555556,6,11,5,11.8,2
1,9773,18,6,6,12.83333333,6,7,6,12.16666667,3
1,9238,20,6,6,12.83333333,6,6,6,12.83333333,3
1,9085,19,10,3,12.66666667,5,7,3,13,3
1,9500,20,8,6,13.27142857,8,8,7,14.47142857,3
1,9991,20,5,5,12.4,5,6,5,12.83333333,3
1,9085,20,10,2,14.5,5,7,4,11.25,2
1,9238,19,7,0,0,5,5,0,0,1
1,9773,18,7,6,14.28571429,6,8,6,13.25,3
1,9085,18,7,3,12.33333333,5,9,5,12.6,3
1,9500,19,10,6,12.58333333,8,8,7,12.67142857,3
1,9500,19,8,6,13.73166667,8,10,7,13.77142857,1
1,9003,43,8,6,12.875,6,14,5,12.14285714,2
1,9070,47,14,8,14.625,7,7,5,13.4,1
0,9147,23,3,0,0,2,2,0,0,1
1,9238,19,8,6,12.66666667,6,7,6,12.66666667,3
1,9500,20,11,6,12.49166667,8,11,6,12.49166667,3
1,171,19,12,12,13.66666667,11,12,11,14.16666667,3
1,9085,19,13,6,16,6,8,6,14.5,3
1,9085,19,8,6,14.14285714,6,7,6,13,3
1,8014,39,9,6,11.83333333,6,9,4,13.75,3
1,9070,20,6,6,12.66666667,6,8,6,13,3
1,9070,21,6,6,12.5,6,6,6,12.66666667,3
0,9238,22,16,9,10.88888889,10,20,4,11.25,3
1,9773,19,11,1,13,5,10,0,0,1
1,9670,22,6,6,15.16666667,6,6,6,16,3
1,9853,19,8,6,12.66666667,6,7,6,12,3
1,171,18,0,0,0,0,0,0,0,1
1,9147,26,9,5,12,5,5,5,10.2,2
0,9991,36,5,0,0,5,5,0,0,1
1,171,20,0,0,0,0,0,0,0,3
1,9147,30,8,2,11,5,6,4,11.5,1
1,9003,24,7,6,15.71428571,6,10,6,15.9,1
1,9147,26,15,11,10.81818182,14,15,11,11.63636364,1
0,9147,19,16,1,12,5,6,0,0,1
1,9238,34,8,5,12.6,6,11,4,11.25,3
1,9130,33,12,1,13,5,7,3,14,2
1,9147,19,8,5,11.6,5,10,4,10.75,3
0,9119,26,11,1,10,5,14,1,11,1
1,9670,29,7,1,14,6,6,0,0,1
1,9119,19,9,5,12.6,5,8,2,12.5,1
1,171,18,0,0,0,0,0,0,0,1
0,9991,29,11,2,11.33333333,5,9,1,12,1
1,9254,21,6,6,12.66666667,6,7,5,11.4,3
1,9254,19,7,5,10.8,6,10,2,10.5,2
1,9500,20,14,5,12.87857143,8,15,7,11.85625,3
1,9085,18,5,0,0,5,5,0,0,1
1,9070,18,6,6,12.83333333,6,8,5,11.4,2
1,9147,21,5,5,12.6,5,9,3,12.83333333,2
1,9147,20,0,0,0,5,0,0,0,1
1,9119,30,11,0,0,5,5,0,0,1
1,9670,19,6,6,14.16666667,6,6,6,14,3
1,9147,30,7,5,13.4,5,7,4,13.25,1
1,9147,22,8,5,11.2,5,13,4,11.25,3
1,171,22,0,0,0,0,0,0,0,3
0,9070,19,6,6,12.66666667,6,8,5,11.8,1
1,9670,21,7,3,12.33333333,5,5,4,11.25,1
1,9085,21,7,4,12.25,5,7,5,12,3
1,171,21,0,0,0,0,0,0,0,1
1,9147,27,13,3,10.75,5,9,3,10.33333333,1
1,33,32,7,0,0,7,8,0,0,1
0,9670,40,13,0,0,6,6,0,0,1
1,9147,20,9,2,14.33333333,5,10,2,12.5,2
1,9130,20,8,2,11.5,5,13,2,11.5,1
1,171,18,0,0,0,0,0,0,0,3
1,9147,21,11,2,10.5,5,13,0,0,1
1,9670,18,6,6,13.5,6,0,0,0,1
1,9003,19,17,1,11,6,19,0,0,2
0,9070,30,6,1,10,6,6,0,0,1
1,9003,29,17,0,0,6,8,0,0,1
1,9119,18,10,1,12,5,7,3,10.66666667,1
1,9670,18,6,4,12.25,5,5,5,12.2,1
1,9003,22,21,5,11.4,7,13,6,11.66666667,1
0,9991,27,5,0,0,5,5,0,0,1
1,9670,20,8,4,14.25,6,10,5,14,3
1,8014,42,12,11,14.45454545,11,11,10,14.2,3
1,9003,21,13,12,14.53846154,12,14,12,14.46153846,3
1,9500,23,10,6,12.73333333,8,10,7,11.95,3
1,9070,21,13,5,13.2,12,12,4,13.5,1
1,171,19,0,0,0,0,0,0,0,3
1,9238,40,7,6,12.33333333,6,10,4,12.75,1
1,9147,22,9,5,11.2,9,14,7,11.25,1
1,9500,19,7,6,13.2,7,7,6,13.2,3
1,9119,24,8,5,11.83333333,5,8,4,14,2
1,9254,21,10,5,11.33333333,6,14,2,11.5,2
1,9119,18,5,5,13.6,5,6,5,14.6,3
1,9119,18,10,0,0,5,10,2,11.5,1
1,9670,24,11,5,12.85714286,6,12,5,13.66666667,1
1,9119,28,16,3,14.33333333,5,9,5,12.42857143,2
1,9670,19,9,5,13.5,6,6,6,14,3
1,9085,28,8,6,14.42857143,6,12,4,15.6,2
1,9853,18,12,0,0,6,12,0,0,1
0,171,19,0,0,0,0,0,0,0,3
1,9500,19,8,8,12.82875,8,8,8,12.82875,3
1,9130,21,6,0,0,5,6,4,13.75,3
1,9500,18,0,0,0,8,0,0,0,1
1,9070,19,6,6,14.66666667,6,6,6,13.16666667,3
1,9500,19,8,7,13.93714286,8,8,7,13.93714286,3
1,9070,20,12,10,14.7,12,12,12,14.58333333,3
1,9773,18,6,6,11.66666667,6,6,5,12.2,3
1,9500,20,7,6,14.85,7,7,6,14.85,3
1,9085,26,11,1,12,5,12,0,0,1
1,9500,18,8,7,13.6875,8,9,8,15.62222222,1
1,8014,58,14,5,12.4,6,10,5,11.6,3
1,9500,18,10,7,13.398,8,8,8,13.5425,3
1,9085,20,13,5,11.8,6,19,4,12,2
1,9991,20,0,0,0,5,0,0,0,1
1,9147,29,19,13,11.76923077,14,17,14,11.92857143,3
0,9238,27,8,0,0,5,6,0,0,1
1,9085,21,8,6,13.28571429,6,11,6,13,3
1,9238,20,6,6,11.66666667,6,8,6,11.16666667,3
1,9238,19,13,6,11.5,6,9,5,12.2,3
1,9500,22,9,6,13.08166667,8,12,6,13.15,3
1,9070,19,6,6,12.66666667,6,6,6,13,3
0,9773,19,6,3,11.33333333,6,6,0,0,1
1,9853,23,8,5,13.6,6,8,5,11.6,2
1,9773,18,6,6,13.16666667,6,7,5,13.2,1
1,9130,19,0,0,0,6,0,0,0,1
1,9003,20,10,5,11.66666667,6,7,5,12.6,3
1,9238,19,6,6,13.5,6,7,6,13.42857143,3
0,9085,26,7,0,0,6,6,0,0,1
1,9238,18,6,6,13.16666667,6,7,6,14.14285714,3
1,9085,29,11,4,12.5,5,11,2,12.5,1
0,9003,20,10,6,13.375,6,10,6,13,3
1,9070,19,6,6,13.16666667,6,6,6,12.66666667,3
1,9085,23,12,4,13.4,6,17,2,13.5,2
1,9556,25,10,3,13,8,10,3,11.66666667,2
1,9500,18,8,7,13.15428571,8,8,7,13.15428571,3
1,9070,19,6,6,12.83333333,6,6,6,12.83333333,3
1,9853,18,10,7,12.14285714,7,7,7,13.14285714,3
1,9500,19,9,5,13.34,7,9,6,12.38571429,2
1,8014,36,15,4,13,9,10,4,13.75,1
1,9003,20,18,3,12,6,17,3,11.66666667,2
1,171,20,0,0,0,0,0,0,0,1
1,9238,18,9,5,11,6,12,0,0,1
1,9003,19,8,5,11.5,6,11,6,11.33333333,2
0,9238,20,9,3,13.33333333,6,6,2,12.5,1
1,9500,18,9,7,14.59444444,8,10,8,13.472,3
1,9130,20,9,4,11,6,13,3,10.66666667,1
0,9119,24,8,0,0,5,5,0,0,1
1,9773,19,6,0,0,6,0,0,0,1
1,9119,18,9,1,12,5,10,2,12,1
1,9119,18,8,5,14,5,6,5,13.2,3
1,9254,18,8,6,13.57142857,6,7,5,11.8,3
1,9670,22,12,0,0,6,6,0,0,1
1,9670,19,8,6,14.25,6,7,6,13.85714286,3
0,9085,32,7,0,0,6,6,0,0,1
1,9853,21,12,0,0,6,12,0,0,1
1,9500,19,8,7,13.54285714,8,8,7,13.54285714,3
1,8014,39,9,9,13.11111111,7,10,7,11.71428571,3
1,8014,30,11,9,12.66666667,7,7,7,12.14285714,3
1,9147,18,10,4,10.75,5,13,2,10,1
1,9991,38,14,4,10.75,10,10,2,10,1
1,9070,20,6,6,13.66666667,6,6,6,13.33333333,3
1,8014,55,6,6,13.83333333,6,6,6,12.83333333,3
1,9070,53,18,17,13.17647059,18,18,16,13,1
1,8014,54,8,4,12.75,6,12,5,12.6,1
1,9500,18,8,5,12.86,7,8,5,12.86,2
0,8014,44,12,4,12,7,9,4,12,1
1,9238,28,11,9,11.66666667,11,13,9,12.55555556,3
1,8014,37,14,14,16.5,11,11,11,16.90909091,3
1,9238,20,14,9,12.33333333,7,10,7,11.77777778,3
1,9500,18,8,7,12.59125,8,11,7,12.82,2
1,9238,19,9,4,11.5,6,12,3,11,1
1,9003,23,19,18,11.89473684,13,13,13,12.92307692,3
1,9238,22,0,0,0,6,0,0,0,1
0,9254,24,0,0,0,6,0,0,0,1
1,9003,22,13,5,13,6,13,2,11.5,2
1,9003,26,9,0,0,6,6,0,0,1
1,9773,18,6,6,15.16666667,6,6,6,14.83333333,3
1,9130,24,8,4,11.75,6,8,2,13.5,1
1,9119,18,5,0,0,5,6,1,15,2
1,171,26,0,0,0,0,0,0,0,1
1,9254,27,11,3,11.33333333,6,10,3,14.75,1
1,9003,20,10,5,12.6,6,6,5,13.2,3
1,9119,19,10,0,0,5,10,1,14,1
1,9085,18,8,6,15.5,6,9,4,15.5,1
1,9500,18,8,7,12.36571429,8,8,7,12.36571429,3
1,9670,19,7,5,13.2,6,10,5,13.25,2
1,9070,34,12,7,11.42857143,12,12,7,11.85714286,2
1,9238,19,0,0,0,6,0,0,0,1
1,9773,19,10,4,14,6,9,6,12.33333333,3
1,9003,30,12,3,12,12,16,5,11.8,1
0,9773,22,4,0,0,5,8,3,12,1
0,9147,19,13,4,10,5,7,3,11.33333333,1
1,9147,21,9,1,10,5,10,1,10,1
0,171,22,0,0,0,0,0,0,0,1
1,9254,19,7,6,11.16666667,6,12,3,11.66666667,2
1,9238,20,12,4,11.75,6,13,3,11.33333333,2
1,9003,35,13,3,11.75,6,10,0,0,1
1,9147,20,8,1,10,5,7,1,11,1
1,9130,21,8,3,14,5,5,5,12.8,3
0,9085,27,5,0,0,5,5,0,0,1
0,9773,26,12,3,12,6,15,0,0,1
0,9773,20,10,0,0,5,10,0,0,1
0,9003,28,19,8,11.88888889,8,17,5,11.6,1
1,9773,19,6,6,13.83333333,6,6,6,13.66666667,3
0,9991,47,5,0,0,5,5,0,0,1
0,9773,55,8,5,11.4,6,9,5,12.4,1
1,9003,39,8,0,0,6,8,2,11,1
1,9003,35,17,14,10.64285714,12,12,12,10.66666667,1
0,9238,32,10,2,11,6,12,0,0,1
1,9773,20,6,6,16.83333333,6,6,6,16.66666667,3
1,9254,36,8,6,13.57142857,6,9,5,13.2,3
1,9991,34,11,5,14.71428571,5,14,5,14.375,3
1,9670,21,8,0,0,5,5,0,0,1
1,9991,42,14,1,10,5,14,1,11,1
1,9003,25,15,1,11,6,13,4,11.75,1
1,9773,18,6,1,11,6,0,0,0,1
1,9773,18,6,5,12,6,6,6,12.83333333,3
1,9238,19,10,6,11.125,6,7,6,11.85714286,3
0,9085,34,13,3,11.33333333,6,8,2,11.5,1
1,9773,20,15,2,12,6,12,0,0,1
1,9500,20,8,0,0,7,7,0,0,1
1,9500,21,8,7,14.54,8,8,7,14.54,3
1,9003,19,9,6,12.16666667,6,14,4,13,3
0,9085,31,13,4,13.5,5,12,3,11.66666667,1
1,9670,21,8,6,14.75,6,9,5,14.33333333,3
1,9147,20,8,5,12.375,5,7,5,11.66666667,3
1,9500,22,7,6,12.73333333,7,7,6,12.73333333,3
0,9070,19,9,4,12.5,6,6,0,0,1
0,9130,41,5,0,0,5,5,0,0,1
1,9500,27,7,0,0,7,7,0,0,1
1,9500,19,7,7,13.44285714,8,8,7,13.77142857,1
1,9500,20,8,8,14.2,8,8,8,14.2,3
1,9500,19,7,6,13.55,7,7,6,13.55,3
1,9991,35,5,5,11.6,5,6,5,11.16666667,3
1,9773,22,7,6,13.57142857,6,7,6,15.28571429,3
1,9254,20,6,6,13.83333333,6,6,6,15,3
0,9670,18,7,4,11.25,6,9,4,10.85714286,1
1,9238,18,7,5,10.2,6,9,4,11.25,3
1,9500,30,8,7,15.67571429,8,8,7,15.67571429,3
1,9238,18,9,6,10.83333333,6,8,6,12,3
1,9254,20,6,6,14.5,6,7,5,15,2
1,9238,19,12,4,10.4,6,11,4,10.75,2
1,9085,19,7,5,13,5,7,5,13.33333333,3
1,9556,21,7,7,12.24285714,8,8,8,14.125,3
1,9853,21,7,7,13,7,8,6,12.5,2
1,9670,18,6,6,14.16666667,6,7,6,13.42857143,2
1,9147,18,11,4,14.25,5,7,4,12.5,3
0,9085,35,14,1,12,5,11,2,10.5,1
1,9500,21,11,4,13.25,7,9,5,13.82,2
1,9500,18,7,6,13.18333333,7,7,6,13.18333333,3
1,9070,22,6,1,11,6,6,0,0,2
1,9500,20,8,7,11.9725,8,8,8,12.65125,3
1,9254,34,7,5,12.4,6,8,5,12.8,3
1,9147,33,9,5,12.6,7,13,5,11.25,2
1,9500,22,7,6,13.9,7,7,6,13.9,3
1,9254,20,11,4,11.5,6,12,3,11,2
1,9147,35,6,4,14.2,5,10,4,11.85714286,2
0,9147,39,12,3,10.66666667,5,15,3,10.66666667,1
0,9500,19,14,0,0,8,0,0,0,1
1,9254,36,10,6,11,6,14,3,11.33333333,3
1,9500,21,8,7,13.95714286,8,8,7,13.95714286,3
1,9238,22,11,4,12.5,6,13,3,13.66666667,2
1,9238,42,8,6,13.33333333,6,7,6,15.28571429,3
1,9119,34,5,0,0,5,6,0,0,1
1,9773,20,9,6,11.66666667,6,8,5,11.6,2
1,8014,33,7,6,15.71428571,6,7,6,15.5,3
1,9254,20,8,5,11,6,9,5,11.4,3
1,9670,19,8,4,12.25,5,7,4,12.75,3
1,9991,34,25,5,12.2,9,18,8,12.22222222,1
1,9147,18,6,5,13,5,5,5,14,3
1,8014,24,11,4,12,6,7,6,13,3
1,9853,18,6,6,13.33333333,6,7,6,12.33333333,3
1,9670,20,6,3,13,5,7,3,13,2
1,9500,21,8,7,12.91,8,8,7,12.91,3
1,9238,19,8,6,11,6,13,3,11,3
1,9500,19,8,6,13.58,8,8,8,12.93625,3
1,9238,18,10,4,12.4,6,8,6,12.5,3
1,8014,38,13,8,12.88888889,7,9,7,13,3
1,171,21,12,11,11.54545455,11,18,9,11.7,2
1,9147,23,6,1,10,5,5,0,0,2
1,9500,19,8,8,14.34125,8,8,8,14.34125,3
0,9773,18,8,6,14.14285714,6,6,5,12,1
1,171,18,0,0,0,0,0,0,0,3
1,9003,24,10,5,11.8,6,13,4,11.25,2
1,9773,18,6,6,13.33333333,6,6,6,14.16666667,3
1,9130,18,8,6,14.5,6,9,6,12.85714286,3
1,9991,26,13,8,12.66666667,10,12,10,13.4,3
1,9147,19,13,1,10,5,8,2,10,2
1,9670,19,10,0,0,6,6,0,0,1
1,9254,19,12,4,11,6,6,4,12.5,2
1,9130,20,10,2,12,5,9,4,11,1
1,9254,22,10,4,10,6,12,2,13.5,2
1,9500,19,7,7,14.20857143,8,9,8,15.12777778,3
1,9500,20,7,7,14.30714286,8,8,8,15.0125,3
1,9147,36,8,3,11,5,12,4,13.375,2
1,9853,29,14,0,0,6,6,0,0,1
1,9238,19,10,6,12,6,12,4,11,3
0,9147,24,0,0,0,5,0,0,0,1
0,9003,27,6,0,0,6,7,0,0,1
1,9773,18,7,6,13.85714286,6,7,6,14.28571429,3
1,171,18,0,0,0,0,0,0,0,3
1,9556,21,0,0,0,7,0,0,0,1
1,9670,43,8,5,11,6,9,5,13,3
1,9147,18,9,5,13.2,5,13,5,14.4,3
1,9085,21,7,6,13.5,6,6,3,15.33333333,1
1,9147,26,5,0,0,5,0,0,0,1
1,9500,19,8,7,14.21428571,8,8,7,14.21428571,3
1,9085,18,5,5,13,5,5,5,12.4,3
1,9773,22,13,2,12,6,14,1,10,1
1,9500,27,0,0,0,8,0,0,0,1
1,9147,18,6,5,12.8,5,6,5,12.6,3
1,9085,19,11,4,13.6,5,9,4,12.2,3
1,9500,18,7,7,13.97142857,8,8,8,15.75,3
1,9085,19,8,6,15,6,9,6,14.85714286,3
0,9085,32,0,0,0,6,0,0,0,1
1,9500,23,27,26,15.07777778,17,17,17,15.02352941,3
1,9500,20,7,6,13.38333333,7,7,6,13.38333333,3
1,171,20,12,12,13.25,11,16,10,13.09090909,3
0,9238,19,10,5,11.71428571,6,13,2,10.66666667,1
1,9500,18,8,8,13.01125,8,8,8,13.01125,3
1,9003,21,12,3,10.66666667,6,12,4,12,1
1,9500,20,14,0,0,7,15,0,0,2
1,9085,22,9,6,13,6,18,3,12.66666667,3
1,9991,26,5,5,12,5,7,5,11.4,3
1,9070,20,6,6,12.16666667,6,7,5,13.8,3
1,9500,19,10,6,11.85,8,10,7,13.65,3
1,9991,31,8,4,11,5,6,5,11.2,3
1,9500,20,9,7,12.32777778,8,10,8,11.736,3
1,9085,20,9,4,12,5,10,5,13.42857143,3
1,9500,21,7,7,14.42857143,8,9,8,14.51111111,3
1,9500,18,7,7,13.78,8,8,8,12.6125,3
1,9500,19,7,6,13.8,7,7,6,13.8,3
1,9853,18,7,7,14.85714286,7,7,7,15.14285714,3
1,9773,40,8,5,13,6,7,5,12.6,2
1,9238,18,7,6,12.14285714,6,6,6,13.33333333,3
1,9085,18,7,6,15.66666667,6,6,6,14.83333333,3
1,9500,19,13,5,12.5,8,14,7,12.16666667,3
1,9238,19,7,6,12.83333333,6,6,6,13.16666667,3
0,9003,28,6,0,0,6,7,0,0,1
1,9070,20,6,6,12.5,6,6,6,12.66666667,3
1,9773,18,14,4,11.25,6,9,5,13,3
1,9500,18,7,6,15.25,7,7,6,15.25,3
1,9085,20,13,5,14,5,10,3,12,3
1,9238,28,16,13,12.07692308,13,13,11,12.09090909,3
1,9853,23,17,16,14.625,10,12,9,14.88888889,3
1,9853,19,10,4,10.5,7,7,2,10.5,1
1,9238,18,8,6,12.83333333,6,6,6,12.16666667,3
0,9773,20,6,6,12.5,6,7,5,11.8,3
1,171,20,13,12,11.23076923,11,18,9,12.77777778,3
1,9991,27,5,2,10.5,5,5,0,0,1
1,9853,18,11,3,12,6,13,2,12,1
1,9556,37,10,7,10.98571429,8,11,8,12.3,3
0,9500,42,10,5,12.62,7,11,3,14.16666667,1
1,9500,20,9,6,13,8,8,8,14.2125,1
0,9119,34,5,0,0,5,5,0,0,1
1,9119,22,0,0,0,5,0,0,0,1
1,9254,39,6,6,13.5,6,6,6,13.33333333,3
1,9500,18,7,6,13.51666667,7,7,6,13.51666667,3
1,9070,21,6,6,13.16666667,6,8,6,13.28571429,3
1,9085,34,0,0,0,6,0,0,0,1
1,9003,22,8,6,13.125,6,10,6,13,3
1,9003,31,15,3,14.4,6,20,0,0,1
0,9853,19,10,4,12,6,12,0,0,1
1,9254,19,5,0,0,5,10,0,0,1
1,9556,31,7,0,0,7,7,0,0,1
1,9147,19,15,3,10.8,5,6,3,10.5,2
1,9670,30,0,0,0,6,0,0,0,1
1,9500,20,7,7,16.13142857,8,9,8,15.52222222,3
1,9500,18,7,7,14.83857143,8,9,8,14.8,3
1,9991,31,7,3,10.33333333,5,6,3,12,1
1,9254,19,11,3,12,6,11,4,11.25,1
1,8014,43,6,0,0,5,5,0,0,1
1,9254,20,6,6,13.16666667,6,6,6,14,3
1,9500,19,8,8,13.9475,8,8,8,13.9475,3
1,9670,22,6,3,11.33333333,5,5,0,0,1
1,8014,26,11,7,12.75,7,7,7,12.28571429,3
1,9147,19,6,5,12.6,5,8,5,11.25,3
1,9500,29,8,6,12.25,8,8,6,12.25,1
1,9556,20,14,0,0,7,12,2,11.66666667,2
1,9991,38,8,5,11,5,7,5,11.4,2
1,9003,41,17,12,11.83333333,12,22,9,12.7,3
1,9500,19,10,6,13.06666667,8,10,6,13.06666667,1
1,9070,19,6,6,13.83333333,6,8,6,13.875,3
1,9500,43,7,3,13.83333333,7,7,0,0,1
1,9130,19,5,5,11.8,5,5,5,13.2,3
1,171,19,12,12,13.33333333,11,15,10,12.81818182,2
1,9500,18,8,8,13.74625,8,8,8,13.74625,3
1,171,19,0,0,0,0,0,0,0,1
1,8014,38,0,0,0,6,0,0,0,1
1,9130,37,9,0,0,6,6,0,0,1
1,9670,26,6,6,13.33333333,6,10,5,14.5,3
1,9238,21,8,1,10,6,13,5,11.4,2
1,9085,18,7,6,15.66666667,6,8,6,15.28571429,3
1,9853,18,9,7,11.85714286,7,7,7,11.85714286,3
1,9085,18,12,5,14.5,5,5,5,13.6,3
1,9238,19,6,6,12.16666667,6,7,6,13.71428571,3
1,9773,18,6,5,12.6,6,8,6,12,3
1,9500,18,12,7,12.28571429,8,12,7,12.28571429,2
1,9238,19,6,6,12.66666667,6,7,6,13,3
1,9500,19,0,0,0,8,0,0,0,1
1,9254,18,7,6,12.85714286,6,10,4,13,3
1,9500,18,8,7,13.9,8,8,7,13.9,3
1,9500,20,8,7,13.81714286,8,8,7,13.81714286,3
1,9556,22,10,6,13.31428571,8,10,7,12.875,3
1,9130,18,0,0,0,6,0,0,0,1
1,9254,19,6,6,12.16666667,6,6,6,12.16666667,3
0,9254,20,12,4,11.25,6,12,3,11.33333333,1
1,9070,19,6,5,12.4,6,8,6,12.75,2
1,9773,20,6,6,14.66666667,6,7,6,14.57142857,3
1,9085,28,15,4,12,6,14,4,12,1
1,9085,19,8,6,14,6,18,3,12.66666667,3
1,9003,22,10,6,12.57142857,6,12,4,13.66666667,2
1,9085,19,14,6,15.53846154,6,9,6,12.625,3
0,9773,18,0,0,0,6,0,0,0,1
1,9130,18,6,6,15,6,6,6,14.83333333,3
1,9130,22,11,4,12.25,5,9,5,13.28571429,3
1,9085,20,13,11,15.69230769,9,9,9,15.55555556,3
1,9991,24,7,5,12.28571429,5,9,5,12.75,3
1,171,22,19,12,11.83333333,17,22,11,11.25,2
1,8014,20,6,6,12.16666667,6,7,5,14,2
1,9556,20,10,7,11.88888889,8,10,8,11.95625,3
0,8014,35,0,0,0,6,0,0,0,1
1,9670,18,6,5,11.8,5,5,5,12.6,3
1,9238,19,7,6,11.16666667,6,9,6,11.66666667,3
1,9500,18,7,7,14.05714286,8,9,8,14.6,3
1,9254,18,10,4,11.75,6,13,4,10,1
1,9238,31,6,6,13.16666667,6,8,6,13,2
1,9238,19,7,6,13.5,6,7,6,14,3
1,9500,20,10,7,12.625,8,8,8,13.0625,3
1,9085,21,0,0,0,6,0,0,0,1
1,9500,18,8,7,13.97142857,8,8,7,13.97142857,3
1,9070,18,7,2,11,6,0,0,0,1
1,9991,33,5,5,12.8,5,6,5,15.33333333,3
1,9670,18,8,6,13.57142857,6,6,5,12.8,2
0,171,18,0,0,0,0,0,0,0,1
1,9085,21,9,2,11.5,5,13,4,11,2
1,9254,19,8,4,11.25,6,8,4,12,2
1,9991,28,7,5,13.71428571,5,7,5,13.14285714,3
0,9147,29,4,0,0,5,0,0,0,1
0,9130,36,9,6,12,6,8,3,14.66666667,1
1,8014,32,7,6,12.66666667,6,7,6,13.33333333,3
1,9500,25,11,7,13.29,8,11,7,13.29,2
1,9991,33,15,8,10.375,10,13,9,10.44444444,2
0,8014,34,13,3,12,7,15,1,13,1
1,8014,33,10,5,11.4,6,7,6,11.16666667,3
0,9991,29,15,2,13.25,5,12,3,12.6,1
1,9500,18,7,6,13.86166667,8,16,0,0,1
1,9773,18,6,6,12.16666667,6,7,6,12.14285714,3
1,9238,38,17,4,13.75,6,15,6,14.5,3
1,9500,19,7,6,15.43333333,7,7,6,15.43333333,3
1,8014,39,6,6,13.83333333,6,6,6,15.5,3
1,9991,37,21,12,11.83333333,12,15,11,11.36363636,3
1,9556,32,7,0,0,8,8,0,0,1
1,9238,18,1,0,0,6,0,0,0,1
1,9556,20,9,7,12.33333333,8,8,8,12.625,2
1,9070,20,6,6,11.16666667,6,6,6,12.16666667,3
1,9085,23,6,6,14.66666667,6,8,6,12.42857143,3
1,9147,19,5,5,11.2,5,11,4,11.75,2
